Country,State,District,Block,Year,Month,Village Name,"Number Of Households Issue Job Card Schedule Castes (Scs) (UOM:Number), Scaling Factor:1","Number Of Households Issue Job Card Schedule Tribes (Sts) (UOM:Number), Scaling Factor:1","Number Of Households Issue Job Card Others (UOM:Number), Scaling Factor:1","Total Number Of Households Issue Job Card (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Schedule Castes (Scs) (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Schedule Tribes (Sts) (UOM:Number), Scaling Factor:1","Number Of Household Provided Employment To Others (UOM:Number), Scaling Factor:1","Total Number Of Household Provided Employment (UOM:Number), Scaling Factor:1","Number Of Employment Provided To Woman (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Scheduled Caste (Scs) (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Scheduled Tribe (Sts) (UOM:Number), Scaling Factor:1","Number Of Person Days Generated Others (UOM:Number), Scaling Factor:1","Total Number Of Person Days Generated (UOM:Number), Scaling Factor:1","Number Of Person Days Generated For Woman (UOM:Number), Scaling Factor:1","Families Completed 100days Scheduled Caste (Scs) (UOM:Number), Scaling Factor:1","Families Completed 100days Scheduled Tribe (Sts) (UOM:Number), Scaling Factor:1","Families Completed 100days Others (UOM:Number), Scaling Factor:1","Total Families Completed 100 Days (UOM:Number), Scaling Factor:1"
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",umsohphie,0,19,0,19,0,16,0,16,3,0,1335,0,1335,274,0,6,0,6
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",umsawmaskon,0,37,1,38,0,36,1,37,18,0,2755,100,2855,1079,0,23,1,24
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",umsaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",umkhabaw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",umblai,0,31,1,32,0,31,1,32,16,0,2856,88,2944,1463,0,21,0,21
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",tyrngei,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",tyrna,0,147,3,150,0,137,3,140,95,0,12905,270,13175,8766,0,106,2,108
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",tyllap,0,52,0,52,0,41,0,41,26,0,3941,0,3941,2494,0,38,0,38
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",thliewumtham,1,42,2,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",tharia,0,61,6,67,0,51,6,57,35,0,4805,600,5405,3286,0,42,6,48
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",thangkharang,0,35,0,35,0,32,0,32,16,0,768,0,768,384,0,0,0,0
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",suktia,0,93,0,93,0,84,0,84,47,0,8400,0,8400,4700,0,84,0,84
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",sohsarat,0,64,0,64,0,52,0,52,31,0,4018,0,4018,2334,0,0,0,0
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",sohlap,0,150,0,150,0,133,0,133,66,0,6224,0,6224,3087,0,0,0,0
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",sohkhmie,0,73,1,74,0,68,1,69,38,0,6393,94,6487,3575,0,1,0,1
India,Meghalaya,East Khasi Hills,Shella Bholaganj,"Financial Year (Apr - Mar), 2017","June, 2017",sohbar,1,267,0,268,1,248,0,249,160,79,20361,0,20440,13016,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",dholai malai,0,80,2,82,0,69,2,71,32,0,4717,138,4855,2181,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",siangkhnai,0,55,0,55,0,52,0,52,50,0,4254,0,4254,2335,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",dombah,2,16,0,18,2,14,0,16,8,99,751,0,850,424,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",sohram - lwai,0,51,0,51,0,49,0,49,29,0,439,0,439,260,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",spar sohiong,0,40,0,40,0,38,0,38,27,0,2196,0,2196,1548,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",sunei,0,76,1,77,0,63,0,63,50,0,2250,0,2250,1788,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",surok spar,0,32,0,32,0,31,0,31,21,0,3048,0,3048,2084,0,27,0,27
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",rngibah,0,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",rasong,0,111,0,111,0,87,0,87,48,0,7298,0,7298,3350,0,38,0,38
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",rangphlang,0,113,0,113,0,79,0,79,40,0,5312,0,5312,2530,0,16,0,16
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",rangleng,0,159,0,159,0,79,0,79,71,0,4657,0,4657,3643,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",rangbudi,0,16,0,16,0,16,0,16,10,0,1357,0,1357,769,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",asimpora b,0,31,0,31,0,31,0,31,15,0,1378,0,1378,628,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",asimpora a,0,34,0,34,0,34,0,34,26,0,1737,0,1737,1325,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",new-nongryngkoh,0,58,0,58,0,44,0,44,33,0,2505,0,2505,1362,0,5,0,5
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",mynsang,0,147,0,147,0,77,0,77,69,0,3487,0,3487,2000,0,6,0,6
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",mynriah,0,15,0,15,0,14,0,14,14,0,1339,0,1339,684,0,9,0,9
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",mawsna,0,83,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",mawsir,0,31,0,31,0,29,0,29,16,0,2844,0,2844,1010,0,20,0,20
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",mawrasai,0,58,0,58,0,42,0,42,27,0,3678,0,3678,1772,0,5,0,5
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",mawlyngot,0,49,0,49,0,41,0,41,36,0,2355,0,2355,1204,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",domjri,0,21,0,21,0,20,0,20,10,0,1059,0,1059,554,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",mawlein,0,181,0,181,0,29,0,29,27,0,481,0,481,329,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",mawlat,0,112,0,112,0,72,0,72,65,0,4915,0,4915,3181,0,8,0,8
India,Meghalaya,East Khasi Hills,Sohiong,"Financial Year (Apr - Mar), 2017","June, 2017",weilyngkut kohphet,0,71,1,72,0,62,1,63,54,0,2988,48,3036,2592,0,0,0,0
India,Meghalaya,East Khasi Hills,Sohiong,"Financial Year (Apr - Mar), 2017","June, 2017",umlidoh,0,49,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Sohiong,"Financial Year (Apr - Mar), 2017","June, 2017",nongur,0,80,0,80,0,72,0,72,62,0,2698,0,2698,2297,0,0,0,0
India,Meghalaya,East Khasi Hills,Sohiong,"Financial Year (Apr - Mar), 2017","June, 2017",nongsawing pdengshnong,0,58,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Sohiong,"Financial Year (Apr - Mar), 2017","June, 2017",nongsawing,0,45,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Sohiong,"Financial Year (Apr - Mar), 2017","June, 2017",nongpathaw (nongbah),0,50,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Sohiong,"Financial Year (Apr - Mar), 2017","June, 2017",nongmadan,0,37,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Sohiong,"Financial Year (Apr - Mar), 2017","June, 2017",mawmyrsiang,0,39,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Sohiong,"Financial Year (Apr - Mar), 2017","June, 2017",mawmih,0,91,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",mawlang,0,52,0,52,0,43,0,43,30,0,2423,0,2423,1132,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",mawlali,0,128,0,128,0,75,0,75,63,0,1572,0,1572,1299,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",pepjynrong,0,27,3,30,0,19,1,20,18,0,564,24,588,528,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",perkseh,0,77,2,79,0,69,2,71,64,0,6714,200,6914,6214,0,66,2,68
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",phanbhur,0,18,0,18,0,17,0,17,10,0,732,0,732,432,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",phanniewlah neng bara,0,111,0,111,0,95,0,95,81,0,9099,0,9099,7600,0,73,0,73
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",phansawrang,0,61,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",phudmyrdong,0,117,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",pompyrthat,0,12,0,12,0,8,0,8,8,0,480,0,480,480,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",pyndengkhah,0,57,0,57,0,56,0,56,47,0,5500,0,5500,4600,0,43,0,43
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",pyndenlitha,0,162,1,163,0,144,1,145,130,0,9271,76,9347,7987,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",rangshangkham,0,23,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",sohpian,0,62,0,62,0,58,0,58,40,0,5748,0,5748,3956,0,33,0,33
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",sohphoh pyrton,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",sohphoh,0,47,0,47,0,45,0,45,35,0,2121,0,2121,1489,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",sohlwai,0,52,0,52,0,9,0,9,6,0,108,0,108,72,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",sohksar,0,59,0,59,0,59,0,59,53,0,5327,0,5327,4746,0,1,0,1
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",shilliang ktieh,0,35,0,35,0,25,0,25,14,0,2145,0,2145,1217,0,13,0,13
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",shilliang dongki,0,116,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",sawlad,0,117,1,118,0,125,0,125,87,0,4286,0,4286,2994,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",rynli,0,67,0,67,0,47,0,47,28,0,1318,0,1318,772,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",rimshylla,0,43,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",rangshken,0,74,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",thainthynroh,0,76,1,77,0,75,1,76,66,0,7417,100,7517,6429,0,73,1,74
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",thainthynroh mawlum,0,92,3,95,0,73,3,76,67,0,5163,231,5394,4902,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",thainthynroh umkaber,0,61,0,61,0,49,0,49,42,0,3202,0,3202,2776,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",tiehbah,0,66,0,66,0,53,0,53,48,0,636,0,636,576,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",traw saitkhlieh,0,70,0,70,0,58,0,58,53,0,3451,0,3451,3185,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",umbahtyrkhang,0,54,1,55,0,53,1,54,50,0,4561,76,4637,4069,0,12,0,12
India,Meghalaya,East Khasi Hills,Mawphlang,"Financial Year (Apr - Mar), 2017","June, 2017",umkaber,0,74,2,76,0,67,2,69,56,0,3140,60,3200,2310,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",nongdalum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",nongdawah,0,129,0,129,0,109,0,109,121,0,4778,0,4778,3984,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",nonghali,0,280,0,280,0,192,0,192,137,0,7094,0,7094,5013,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",tynring,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",traishnong,0,187,2,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",thadan,0,191,0,191,0,73,0,73,55,0,5423,0,5423,3876,0,25,0,25
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",sohryngkham,0,709,0,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",sohlaper,0,31,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",seijiong,0,73,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",sawkyntoit,0,249,0,249,0,124,0,124,92,0,3640,0,3640,2711,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",saitdngiem,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",rngikseh,0,127,0,127,0,101,0,101,71,0,2786,0,2786,1778,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",rngi,0,64,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",rangksaw,0,56,0,56,0,49,0,49,26,0,4800,0,4800,2545,0,47,0,47
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",pynshong khla,0,79,1,80,0,61,0,61,51,0,5600,0,5600,4158,0,16,0,16
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",pommura,0,154,0,154,0,100,0,100,63,0,4367,0,4367,1728,0,8,0,8
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",pomlahier,0,192,0,192,0,180,0,180,155,0,8444,0,8444,7402,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",pdengshnong (umphrup circle),0,96,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",pdengshnong (smit circle),0,69,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",nongshilliang,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",nongmadan,0,99,0,99,0,23,0,23,22,0,488,0,488,353,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",nonglum,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",nongkrem - i,0,55,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",pyngkya,0,64,0,64,0,54,0,54,30,0,4392,0,4392,2432,0,1,0,1
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",pingwait,0,234,0,234,0,132,0,132,106,0,9087,0,9087,6525,0,15,0,15
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",pashang,0,58,0,58,0,56,0,56,55,0,5017,0,5017,4167,0,5,0,5
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",nongryngkoh,0,222,0,222,0,91,0,91,62,0,8213,0,8213,5236,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",nongpyrdi,0,66,0,66,0,54,0,54,32,0,3968,0,3968,1770,0,11,0,11
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",nongjrong,0,286,0,286,0,82,0,82,49,0,3258,0,3258,1432,0,1,0,1
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",nonghulew,0,118,0,118,0,71,0,71,60,0,3175,0,3175,2229,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",nohron,0,176,0,176,0,119,0,119,78,0,5750,0,5750,3392,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",dholai bhowal,1,78,5,84,1,76,5,82,59,48,4107,187,4342,3249,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",dewsawlia,0,59,0,59,0,59,0,59,33,0,2933,0,2933,1583,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",dewsaw,0,59,0,59,0,59,0,59,32,0,2920,0,2920,1479,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",delsora,6,83,13,102,5,83,12,100,63,344,5262,708,6314,3998,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",dangar dop,2,67,0,69,2,63,0,65,52,186,5196,0,5382,4190,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",warmatlah,0,17,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",warbah,0,139,1,140,0,116,1,117,83,0,6206,34,6240,4413,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",wahingsyiem,0,120,0,120,0,94,0,94,87,0,3438,0,3438,2709,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",urmasi-u-joh,0,158,0,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",umtngew,0,60,0,60,0,32,0,32,23,0,1824,0,1824,1311,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",umsaw,0,44,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",umlynghong,0,247,0,247,0,196,0,196,165,0,13032,0,13032,10834,0,6,0,6
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",umiewskul,0,43,1,44,0,35,1,36,18,0,1190,35,1225,623,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawryngkneng,"Financial Year (Apr - Mar), 2017","June, 2017",umiew maw-u-sam,0,94,1,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",thynroit,0,494,0,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",thangsning,0,275,0,275,0,219,0,219,166,0,12996,0,12996,8534,0,7,0,7
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",thangbnai,0,107,0,107,0,95,0,95,59,0,7953,0,7953,4735,0,13,0,13
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",tanglei,0,79,0,79,0,64,0,64,59,0,3711,0,3711,3056,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",syntung,0,153,0,153,0,106,0,106,60,0,8824,0,8824,4601,0,40,0,40
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",syniasya,0,123,0,123,0,108,0,108,102,0,8434,0,8434,7240,0,40,0,40
India,Meghalaya,East Khasi Hills,Mawkynrew,"Financial Year (Apr - Mar), 2017","June, 2017",siltham,0,30,0,30,0,8,0,8,7,0,460,0,460,383,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",dangar dombah,5,59,3,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",dangar,30,128,12,170,28,119,11,158,67,1138,4865,447,6450,2697,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",chiragatta,0,157,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",boro ryngku,5,90,22,117,4,85,22,111,69,395,8176,2176,10747,6010,2,43,6,51
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",bordup,0,50,15,65,0,45,13,58,35,0,2438,784,3222,1389,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",betgora b,0,79,0,79,0,77,0,77,53,0,3149,0,3149,2169,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",betgora a,0,52,0,52,0,48,0,48,44,0,3472,0,3472,3039,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",makhali,0,57,4,61,0,56,4,60,22,0,2163,156,2319,879,0,0,0,0
India,Meghalaya,East Khasi Hills,Mawsynram,"Financial Year (Apr - Mar), 2017","June, 2017",laitniangthlong,0,35,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
