District,Block,Village Name,st_jobcards,st_access_rate_lag1,st_access_rate_roll3,st_persondays_per_employed_lag1,st_100days_rate_lag1,is_low_access_lag1,is_low_access_current,risk,reasons
East Garo Hills,Dambo Rongjeng,nongkongkil,58.0,1.0,0.6901593063117564,98.41379310344827,0.7931034482758621,0,0,0.15619986,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Block pattern (raises risk)
East Garo Hills,Dambo Rongjeng,pakregre,104.0,0.9519230769230769,0.9742656211102814,99.5050505050505,0.9326923076923077,0,0,0.078643195,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,pakregre chijong apal,86.0,0.9655172413793104,0.9654034368954137,95.29761904761905,0.7931034482758621,0,0,0.10777705,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,pakregre chikama,63.0,0.9841269841269841,0.9672896398702849,96.83870967741936,0.7619047619047619,0,0,0.10618785,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | 3-year average ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,pakregre dodonggittim,26.0,0.7368421052631579,0.7368421052631579,100.0,0.7368421052631579,0,0,0.08088439,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rangme,108.0,0.8888888888888888,0.9167449622679554,99.91666666666667,0.8148148148148148,0,0,0.058511067,Workdays per employed household last year (lowers risk) | District pattern (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rangme agal - rengging apal,42.0,1.0,0.991869918699187,100.0,1.0,0,0,0.31772515,District pattern (lowers risk) | Block pattern (raises risk) | Workdays per employed household last year (lowers risk)
East Garo Hills,Dambo Rongjeng,ronga agal,139.0,0.9398496240601504,0.9719710387078808,90.4,0.14285714285714285,0,0,0.066516764,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongbang,30.0,0.8333333333333334,0.8283950617283952,100.0,0.8333333333333334,0,0,0.07463463,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongchek akong,66.0,0.873015873015873,0.9394901394901395,93.07272727272728,0.7301587301587301,0,0,0.1371844,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongchong,74.0,0.9726027397260274,0.9635989452697923,99.21126760563381,0.9178082191780822,0,0,0.1311757,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | 3-year average ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongdu dabit,120.0,0.926605504587156,0.968934508129712,100.0,0.926605504587156,0,0,0.06871397,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongdu dikka,22.0,1.0,0.6541353383458647,85.47619047619048,0.23809523809523808,0,0,0.13938639,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongdu imbolgittim,25.0,0.96,0.945609756097561,100.0,0.96,0,0,0.09329675,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongdu nengja,27.0,0.8064516129032258,0.8243727598566308,99.6,0.7419354838709677,0,0,0.060682494,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongdu pakre,28.0,0.9583333333333334,0.9716183574879228,100.0,0.9583333333333334,0,0,0.112038314,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongdu rongra,63.0,0.8253968253968254,0.8537111675042709,100.0,0.8253968253968254,0,0,0.08858553,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongdu rongtit,59.0,1.0,0.9839770306566639,100.0,1.0,0,0,0.28953028,District pattern (lowers risk) | Block pattern (raises risk) | Workdays per employed household last year (lowers risk)
East Garo Hills,Dambo Rongjeng,ronggisim songma,59.0,0.8793103448275862,0.9161337513061651,89.05882352941177,0.6551724137931034,0,0,0.07784414,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,ronggitgittim,50.0,0.8723404255319149,0.9249264833073862,100.0,0.8723404255319149,0,0,0.09276976,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,ronggom gittim,84.0,0.868421052631579,0.9356226741095162,99.83333333333333,0.8552631578947368,0,0,0.0797939,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongjeng reserve,172.0,0.08139534883720931,0.3805715159035417,28.928571428571427,0.0,1,0,0.35108286,District pattern (lowers risk) | Last year's ST access rate (raises risk) | Was low-access last year (raises risk)
East Garo Hills,Dambo Rongjeng,rongjeng songma,94.0,0.9361702127659575,0.9321904050907409,62.0,0.0425531914893617,0,0,0.09622006,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongkugittim,66.0,0.9846153846153847,0.9379807692307693,96.375,0.7076923076923077,0,0,0.16863629,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Block pattern (raises risk)
East Garo Hills,Dambo Rongjeng,rongmithu,105.0,1.0,0.924767069948547,95.48571428571428,0.9333333333333333,0,0,0.13803202,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | 3-year average ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongsil,61.0,0.8421052631578947,0.8373664045170397,93.375,0.6140350877192983,0,0,0.08493306,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,rongspong,43.0,0.9767441860465116,0.9438353636028053,87.88095238095238,0.046511627906976744,0,0,0.09878108,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,salgitchak gittim,35.0,1.0,0.9333333333333332,100.0,1.0,0,0,0.24501826,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Block pattern (raises risk)
East Garo Hills,Dambo Rongjeng,sarang apal,47.0,0.9166666666666666,0.9646464646464646,99.97727272727273,0.8958333333333334,0,0,0.08961242,Workdays per employed household last year (lowers risk) | District pattern (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,silchang,154.0,0.948051948051948,0.9359693870040707,94.87671232876713,0.7662337662337663,0,0,0.11544277,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,simagre,32.0,0.90625,0.9449404761904763,99.10344827586206,0.78125,0,0,0.07904049,Workdays per employed household last year (lowers risk) | District pattern (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,simsam atimbo,73.0,0.9041095890410958,0.9481360321679274,91.66666666666667,0.0,0,0,0.09974312,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,simseng arringga,46.0,1.0,0.9922480620155039,100.0,1.0,0,0,0.53069735,Block pattern (raises risk) | District pattern (lowers risk) | ST access rate three years ago (raises risk)
East Garo Hills,Dambo Rongjeng,simseng balkol,48.0,1.0,0.9503546099290779,95.46808510638297,0.7446808510638298,0,0,0.19852072,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | 3-year average ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,simseng balsrigittim,29.0,0.8888888888888888,0.9629629629629629,95.91666666666667,0.0,0,0,0.0897984,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,simseng bolma,27.0,1.0,0.9866666666666667,98.12,0.96,0,0,0.2012862,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Block pattern (raises risk)
East Garo Hills,Dambo Rongjeng,simseng bongga,47.0,1.0,1.0,97.8,0.6666666666666666,0,0,0.18767606,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Block pattern (raises risk)
East Garo Hills,Dambo Rongjeng,simseng dagal gading,27.0,0.84,0.8805291005291004,98.47619047619048,0.52,0,0,0.06812009,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,simseng minol,36.0,1.0,0.8888888888888888,99.66666666666667,0.6666666666666666,0,0,0.18253365,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Block pattern (raises risk)
East Garo Hills,Dambo Rongjeng,simseng nakol,30.0,1.0,0.9165417291354322,95.13333333333334,0.8666666666666667,0,0,0.11546182,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | 3-year average ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,simseng rongal,63.0,1.0,0.9655172413793104,100.0,1.0,0,0,0.21902865,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Block pattern (raises risk)
East Garo Hills,Dambo Rongjeng,simseng wale,19.0,1.0,1.0,81.6842105263158,0.0,0,0,0.10378128,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | ST access rate three years ago (raises risk)
East Garo Hills,Dambo Rongjeng,tebilgittim,17.0,1.0,1.0,100.0,1.0,0,0,0.40968418,District pattern (lowers risk) | Block pattern (raises risk) | ST access rate three years ago (raises risk)
East Garo Hills,Dambo Rongjeng,terace gittim,72.0,0.9558823529411765,0.9545248868778281,100.0,0.9558823529411765,0,0,0.079950355,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,tesokgittim,47.0,0.8372093023255814,0.9272179155900085,99.44444444444444,0.813953488372093,0,0,0.06652144,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,teteng apal,19.0,0.8947368421052632,0.9649122807017544,98.82352941176471,0.8421052631578947,0,0,0.0803771,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,thaugittim,61.0,0.875,0.8942307692307692,97.0204081632653,0.017857142857142856,0,0,0.07598815,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,upper bamil,49.0,1.0,1.0,100.0,1.0,0,0,0.27439174,District pattern (lowers risk) | Block pattern (raises risk) | Workdays per employed household last year (lowers risk)
East Garo Hills,Dambo Rongjeng,upper nongbak apal,110.0,0.8899082568807339,0.9220482720068396,92.94845360824742,0.7889908256880734,0,0,0.07766833,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,upper rongjeng,182.0,0.9297297297297298,0.9212504472260822,81.99418604651163,0.0,0,0,0.067814164,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,wajagattim,56.0,0.8518518518518519,0.7967711301044634,100.0,0.8518518518518519,0,0,0.09214531,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,wakchikong,99.0,0.968421052631579,0.938695052237335,98.54347826086956,0.9052631578947369,0,0,0.09410963,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,wancho,66.0,0.921875,0.9521004098360656,97.9322033898305,0.828125,0,0,0.08448674,Workdays per employed household last year (lowers risk) | District pattern (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Dambo Rongjeng,warikada,60.0,0.9137931034482759,0.965311986863711,98.81132075471699,0.8620689655172413,0,0,0.077006035,Workdays per employed household last year (lowers risk) | District pattern (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Samanda,achak jangkegre,42.0,1.0,1.0,100.0,1.0,0,0,0.18037221,Workdays per employed household last year (lowers risk) | District pattern (lowers risk) | ST access rate three years ago (raises risk)
East Garo Hills,Samanda,adugre,29.0,1.0,1.015527950310559,100.0,1.0,0,0,0.112184286,District pattern (lowers risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Samanda,akel agalgre,55.0,1.0,1.0,100.0,1.0,0,0,0.18037221,Workdays per employed household last year (lowers risk) | District pattern (lowers risk) | ST access rate three years ago (raises risk)
East Garo Hills,Samanda,akelgre,88.0,1.0459770114942528,1.0115803521460245,98.16483516483517,0.3218390804597701,0,0,0.0996718,Workdays per employed household last year (lowers risk) | District pattern (lowers risk) | Last year's ST access rate (lowers risk)
East Garo Hills,Samanda,ampanggre,126.0,1.0341880341880343,1.0113960113960114,97.05785123966942,0.9743589743589743,0,0,0.17926219,Workdays per employed household last year (lowers risk) | District pattern (lowers risk) | ST access rate three years ago (raises risk)
